CON_ID,POLLING_BOOTH_ID,VOTER_ID,ENTRY_TIME,EXIT_TIME,CANDIDATE_VOTED,PARTY_VOTED,MACHINE_ID
4,929,LQI1877324,09:01:51,09:03:51,W. Vijay Babu,SP,M1
4,929,CNL6967373,08:29:38,08:32:38,H. Divya Yadav,TDP,M3
4,929,URT1978915,13:36:34,13:37:34,H. Divya Yadav,TDP,M3
1,196,ZKP6604243,09:53:48,09:54:48,V. Priya Reddy,JD(U),M1
1,196,SOI7157141,09:30:33,09:32:33,D. Rahul Singh,TDP,M2
1,196,KJU8956380,08:48:05,08:49:05,C. Suresh Naidu,INC,M2
1,196,FQF3791472,08:45:28,08:46:28,Y. Sneha Kumar,BJP,M2
1,196,BRA5551171,08:33:51,08:36:51,Y. Sneha Kumar,BJP,M2
1,196,SIZ7690825,10:33:10,10:35:10,D. Rahul Singh,TDP,M3
3,587,QJV8701434,11:57:15,11:58:15,Y. Suresh Sharma,BRS,M1
3,587,XQW9881321,11:38:18,11:41:18,Y. Suresh Sharma,BRS,M1
3,587,BRZ5256571,12:05:41,12:06:41,S. Kavya Joshi,BSP,M2
3,587,GQL7383500,15:33:47,15:35:47,S. Kavya Joshi,BSP,M3
8,1419,NCC4412433,08:39:36,08:40:36,B. Latha Reddy,BJP,M1
8,1419,IZT3072997,09:02:43,09:04:43,B. Latha Reddy,BJP,M1
8,1419,LYS0400517,12:28:57,12:31:57,X. Sanjay Singh,SP,M1
8,1419,NGX9875310,10:04:06,10:05:06,X. Sanjay Singh,SP,M2
8,1419,LQF9832810,10:41:42,10:42:42,U. Anjali Yadav,TDP,M3
3,733,RKM2145950,12:32:58,12:35:58,T. Priya Naidu,INC,M1
3,733,GYR0915429,16:41:27,16:43:27,Y. Suresh Sharma,BRS,M1
3,733,SBW3292004,12:06:20,12:09:20,S. Kavya Joshi,BSP,M1
3,733,MDB0132422,10:52:16,10:55:16,R. Rahul Babu,BJP,M1
3,733,FFD1209373,08:09:06,08:11:06,S. Kavya Joshi,BSP,M2
6,1174,RAN6812577,10:56:56,10:57:56,A. Lakshmi Sharma,CPM,M1
6,1174,BIY1796123,11:58:01,12:01:01,K. Anil Das,INC,M2
6,1174,KNJ3920762,11:14:36,11:15:36,K. Anil Das,INC,M3
6,1174,DPU8959191,13:16:25,13:19:25,A. Lakshmi Sharma,CPM,M3
6,1174,BAT6018963,12:24:29,12:27:29,K. Anil Das,INC,M3
8,1424,XNZ1895557,14:41:12,14:42:12,B. Latha Reddy,BJP,M2
8,1424,UMJ2311108,10:49:17,10:51:17,U. Arun Singh,DMK,M2
3,779,DYH5610516,11:18:22,11:19:22,S. Kavya Joshi,BSP,M1
3,779,SIL5372932,12:59:24,13:02:24,T. Priya Naidu,INC,M2
3,779,BEF7796016,15:00:35,15:02:35,S. Kavya Joshi,BSP,M3
3,779,ADW2914841,08:20:27,08:23:27,S. Kavya Joshi,BSP,M3
8,1528,IGF5320812,13:39:20,13:40:20,U. Arun Singh,DMK,M1
8,1528,EKP9271378,08:14:15,08:16:15,U. Anjali Yadav,TDP,M1
8,1528,DLT6652870,09:56:10,09:59:10,X. Sanjay Singh,SP,M1
8,1528,XXN6690124,16:45:21,16:46:21,U. Arun Singh,DMK,M1
8,1528,XJF7273626,13:39:25,13:40:25,U. Arun Singh,DMK,M2
5,1110,MYV0235736,10:40:17,10:41:17,O. Arun Verma,BRS,M1
5,1110,WFY2487306,11:49:20,11:52:20,M. Arun Yadav,BJP,M1
5,1110,ERX0594099,12:41:48,12:43:48,M. Arun Yadav,BJP,M1
4,813,ZPE1000266,10:58:11,11:01:11,C. Suresh Singh,YSRCP,M1
4,813,LED3925669,13:54:40,13:57:40,C. Suresh Singh,YSRCP,M1
4,813,PAV5096469,16:38:36,16:40:36,W. Vijay Babu,SP,M1
4,813,ZZP9797091,12:16:56,12:17:56,H. Divya Yadav,TDP,M2
4,813,KQA1159735,08:40:44,08:41:44,C. Suresh Singh,YSRCP,M3
1,311,RQX0450190,08:41:55,08:43:55,Y. Sneha Kumar,BJP,M2
1,311,JVW9068715,13:24:09,13:26:09,V. Priya Reddy,JD(U),M2
1,311,TFF8968562,16:57:35,17:00:35,V. Priya Reddy,JD(U),M3
1,293,CXX5739001,10:10:22,10:11:22,V. Priya Reddy,JD(U),M1
1,293,JLF2871170,14:18:58,14:20:58,V. Priya Reddy,JD(U),M1
1,293,EHW6187281,15:25:46,15:26:46,D. Rahul Singh,TDP,M2
1,293,OXG8721147,09:31:33,09:33:33,V. Priya Reddy,JD(U),M2
1,293,YUJ2820962,12:25:58,12:26:58,Y. Sneha Kumar,BJP,M3
1,293,BXR2163169,11:59:55,12:02:55,Y. Sneha Kumar,BJP,M3
4,945,TWS9811078,12:25:25,12:26:25,C. Suresh Singh,YSRCP,M1
4,945,BIB2155639,15:42:46,15:45:46,H. Divya Yadav,TDP,M1
4,945,CPE9347714,08:29:16,08:31:16,W. Vijay Babu,SP,M2
4,945,URK6662741,08:17:03,08:19:03,H. Divya Yadav,TDP,M3
1,239,WSQ9337558,11:19:44,11:21:44,Y. Sneha Kumar,BJP,M1
1,239,VLT4295818,09:58:59,09:59:59,Y. Sneha Kumar,BJP,M1
1,239,BRQ4171594,11:41:01,11:43:01,C. Suresh Naidu,INC,M2
8,1499,NKK5226967,08:53:41,08:55:41,X. Sanjay Singh,SP,M1
8,1499,WWB0293785,14:15:47,14:17:47,B. Latha Reddy,BJP,M1
8,1499,NJR9081235,10:42:33,10:44:33,U. Anjali Yadav,TDP,M2
8,1499,YTI7484394,08:04:02,08:07:02,B. Latha Reddy,BJP,M2
8,1499,ANW6112208,14:26:40,14:27:40,X. Sanjay Singh,SP,M3
8,1499,EIR5797278,13:48:59,13:49:59,B. Latha Reddy,BJP,M3
1,281,BAV0091892,09:03:45,09:05:45,C. Suresh Naidu,INC,M1
1,281,TTF2146211,08:40:03,08:42:03,Y. Sneha Kumar,BJP,M1
1,281,BHG7132610,12:16:46,12:19:46,C. Suresh Naidu,INC,M1
1,281,MDJ7860326,15:48:01,15:50:01,Y. Sneha Kumar,BJP,M3
1,281,IEO8525738,16:28:09,16:29:09,D. Rahul Singh,TDP,M3
5,1129,PWU8171576,16:20:53,16:23:53,O. Arun Verma,BRS,M1
5,1129,CYO0601537,12:39:56,12:40:56,M. Arun Yadav,BJP,M2
5,1129,BJM6311251,13:37:01,13:39:01,C. Latha Reddy,AAP,M3
5,1129,VXN1081690,10:49:21,10:50:21,O. Arun Verma,BRS,M3
2,472,CAY3641314,08:52:55,08:53:55,Z. Sanjay Yadav,JD(U),M1
2,472,OBP9834492,10:18:20,10:21:20,Z. Sanjay Yadav,JD(U),M2
2,472,PWR6168972,15:03:38,15:04:38,T. Rahul Singh,INC,M3
8,1423,OOU0314721,11:13:55,11:16:55,B. Latha Reddy,BJP,M1
8,1423,NHL0477528,10:51:45,10:54:45,X. Sanjay Singh,SP,M1
8,1423,CBS0273229,14:29:24,14:30:24,U. Anjali Yadav,TDP,M2
8,1423,SOR4952503,16:34:54,16:36:54,U. Arun Singh,DMK,M2
8,1423,PWC1800731,10:33:33,10:34:33,U. Arun Singh,DMK,M3
3,681,KRM0742130,10:46:28,10:48:28,T. Priya Naidu,INC,M1
3,681,HKX9459037,10:17:07,10:18:07,S. Kavya Joshi,BSP,M1
3,681,QLC2457620,09:35:06,09:37:06,Y. Suresh Sharma,BRS,M2
3,681,EFQ2429187,13:45:10,13:48:10,R. Rahul Babu,BJP,M2
3,681,SQG4626980,16:29:20,16:31:20,S. Kavya Joshi,BSP,M2
3,681,NUW0589577,16:04:46,16:05:46,Y. Suresh Sharma,BRS,M3
7,1367,EXR6228167,16:28:14,16:30:14,K. Meena Babu,TDP,M1
7,1367,WCB8952675,13:35:48,13:36:48,A. Anil Reddy,CPM,M1
7,1367,DIZ1388984,10:20:39,10:23:39,A. Anil Reddy,CPM,M3
3,654,EIV2620621,11:19:58,11:21:58,R. Rahul Babu,BJP,M1
3,654,BNM4679045,16:09:34,16:12:34,R. Rahul Babu,BJP,M2
3,654,AWH2751118,14:53:58,14:54:58,S. Kavya Joshi,BSP,M2
3,654,UAT6309010,16:52:58,16:55:58,T. Priya Naidu,INC,M2
3,654,BAG4702967,09:11:28,09:12:28,S. Kavya Joshi,BSP,M3
3,654,PJZ8392032,11:14:09,11:16:09,S. Kavya Joshi,BSP,M3
5,1086,CMI0336986,08:54:14,08:57:14,M. Arun Yadav,BJP,M1
5,1086,OBQ4491550,08:46:35,08:48:35,M. Arun Yadav,BJP,M1
5,1086,GJY2913595,10:33:29,10:36:29,O. Arun Verma,BRS,M2
5,1086,GGN1493455,09:39:59,09:42:59,O. Arun Verma,BRS,M2
5,1086,OFI4989648,15:20:26,15:23:26,O. Arun Verma,BRS,M2
1,102,UEW0055769,11:05:07,11:07:07,V. Priya Reddy,JD(U),M1
1,102,RWM1430870,10:50:58,10:51:58,D. Rahul Singh,TDP,M3
1,102,YMA8742690,08:01:04,08:02:04,Y. Sneha Kumar,BJP,M3
1,102,JTM4777613,15:04:43,15:05:43,C. Suresh Naidu,INC,M3
6,1238,OTK2364117,15:20:23,15:23:23,K. Anil Das,INC,M1
6,1238,CGJ3688072,09:45:48,09:48:48,A. Lakshmi Sharma,CPM,M2
6,1238,NZV7867347,15:54:43,15:56:43,Z. Latha Reddy,BSP,M3
6,1238,OWV2530374,09:43:53,09:44:53,A. Manoj Naidu,DMK,M3
6,1238,AQK2042934,09:38:45,09:40:45,A. Manoj Naidu,DMK,M3
2,531,OFI3101713,10:59:10,11:00:10,W. Rahul Reddy,TDP,M1
2,531,PPX2253744,15:55:23,15:56:23,Z. Sanjay Yadav,JD(U),M1
2,531,TEE0231304,10:39:57,10:40:57,W. Rahul Reddy,TDP,M2
2,531,CLS5050964,10:50:20,10:52:20,N. Ravi Singh,AAP,M2
2,531,MNK7918159,13:37:57,13:39:57,Z. Sanjay Yadav,JD(U),M2
7,1272,MIR0560396,09:11:16,09:13:16,R. Kavya Yadav,JD(U),M2
7,1272,QPC1241462,16:41:52,16:42:52,K. Meena Babu,TDP,M2
7,1272,TPQ4142592,13:04:00,13:07:00,A. Anil Reddy,CPM,M2
7,1272,GQL6862748,15:27:05,15:28:05,L. Anil Yadav,DMK,M3
7,1308,VVI9900515,09:44:34,09:46:34,L. Anil Yadav,DMK,M2
7,1308,VKT1277941,13:50:20,13:53:20,A. Anil Reddy,CPM,M2
7,1308,XFB0595200,14:28:19,14:31:19,A. Anil Reddy,CPM,M2
1,31,HKE8046631,10:09:27,10:11:27,C. Suresh Naidu,INC,M1
1,31,RVX9557457,09:42:13,09:44:13,V. Priya Reddy,JD(U),M1
1,31,BCT6945086,11:10:50,11:13:50,Y. Sneha Kumar,BJP,M2
1,31,TKB5649538,16:44:51,16:47:51,D. Rahul Singh,TDP,M2
1,31,WEM2760979,11:52:13,11:55:13,D. Rahul Singh,TDP,M3
1,31,XNI7478273,14:38:45,14:40:45,D. Rahul Singh,TDP,M3
3,627,NZY8598906,10:04:32,10:07:32,Y. Suresh Sharma,BRS,M1
3,627,NCZ5444132,15:08:43,15:11:43,Y. Suresh Sharma,BRS,M3
3,627,WPG1972893,09:34:39,09:35:39,Y. Suresh Sharma,BRS,M3
7,1360,EPY0019996,15:47:59,15:50:59,L. Anil Yadav,DMK,M1
7,1360,HZS8038253,10:01:51,10:02:51,L. Anil Yadav,DMK,M2
7,1360,ISZ2701528,08:50:54,08:53:54,A. Anil Reddy,CPM,M2
7,1360,MUX5174845,12:25:14,12:28:14,K. Meena Babu,TDP,M2
6,1208,DKA2975997,16:27:58,16:30:58,K. Anil Das,INC,M1
6,1208,BBD4218007,09:04:57,09:06:57,Z. Latha Reddy,BSP,M3
6,1208,XQZ5158370,12:57:26,13:00:26,K. Anil Das,INC,M3
6,1208,JQI7636910,10:58:30,11:00:30,Z. Latha Reddy,BSP,M3
4,892,PEP9935158,14:03:43,14:04:43,W. Vijay Babu,SP,M1
4,892,GMT0429775,16:43:57,16:46:57,H. Divya Yadav,TDP,M1
4,892,QVW4000359,14:27:15,14:29:15,H. Divya Yadav,TDP,M1
4,892,DRB6712958,08:37:54,08:38:54,H. Divya Yadav,TDP,M2
4,892,CIM9073456,16:40:32,16:43:32,H. Divya Yadav,TDP,M2
2,459,HJV0421312,16:05:12,16:07:12,N. Ravi Singh,AAP,M1
2,459,INO1978955,12:59:39,13:01:39,W. Rahul Reddy,TDP,M1
2,459,CWH8354832,11:18:13,11:20:13,N. Ravi Singh,AAP,M1
2,459,YCL3669995,09:14:17,09:15:17,N. Ravi Singh,AAP,M3
2,394,QCW2081096,14:47:41,14:49:41,N. Ravi Singh,AAP,M1
2,394,TDE8053666,16:09:27,16:10:27,N. Ravi Singh,AAP,M2
2,394,FWH1645211,12:48:20,12:49:20,W. Rahul Reddy,TDP,M3
2,394,SQL7517284,08:10:43,08:12:43,N. Ravi Singh,AAP,M3
2,517,KRW8516773,12:19:27,12:21:27,W. Rahul Reddy,TDP,M1
2,517,AFX9327744,13:40:21,13:42:21,N. Ravi Singh,AAP,M1
2,517,XOO8894702,10:46:15,10:49:15,T. Rahul Singh,INC,M1
2,517,RVP0157440,11:48:04,11:50:04,Z. Sanjay Yadav,JD(U),M3
3,716,RTW9799131,14:36:19,14:38:19,Y. Suresh Sharma,BRS,M1
3,716,GOX9580591,15:21:12,15:24:12,S. Kavya Joshi,BSP,M3
3,716,BZR0415741,15:36:01,15:38:01,S. Kavya Joshi,BSP,M3
4,984,EHY2305497,09:58:55,09:59:55,C. Suresh Singh,YSRCP,M1
4,984,PSL5108785,16:16:10,16:19:10,C. Suresh Singh,YSRCP,M3
4,984,YXI0630912,16:46:13,16:48:13,W. Vijay Babu,SP,M3
4,984,MAJ3948242,12:58:32,12:59:32,H. Divya Yadav,TDP,M3
3,640,GEJ3196899,13:45:58,13:46:58,S. Kavya Joshi,BSP,M1
3,640,MSI4621276,13:46:47,13:47:47,R. Rahul Babu,BJP,M2
3,640,IDX1912569,14:02:14,14:04:14,T. Priya Naidu,INC,M3
3,640,HSQ5408944,16:10:18,16:12:18,T. Priya Naidu,INC,M3
1,155,CHH9279836,15:29:45,15:30:45,V. Priya Reddy,JD(U),M1
1,155,UEA6173287,09:41:16,09:42:16,V. Priya Reddy,JD(U),M2
1,155,UYQ4302496,14:48:29,14:51:29,C. Suresh Naidu,INC,M2
1,155,YKG9510808,16:48:38,16:51:38,D. Rahul Singh,TDP,M3
1,155,RGI3544246,12:38:14,12:40:14,C. Suresh Naidu,INC,M3
4,993,NXK6716481,09:59:15,10:02:15,C. Suresh Singh,YSRCP,M1
4,993,ZQL7473454,11:18:07,11:19:07,W. Vijay Babu,SP,M1
4,993,OEH2697999,10:26:18,10:29:18,C. Suresh Singh,YSRCP,M1
4,993,FKS9466110,10:13:27,10:14:27,W. Vijay Babu,SP,M1
4,993,RPM5764784,13:52:32,13:55:32,W. Vijay Babu,SP,M3
1,119,SVZ2899347,10:16:58,10:19:58,V. Priya Reddy,JD(U),M3
1,119,CTT2296967,14:23:30,14:24:30,C. Suresh Naidu,INC,M3
3,602,NXY8719747,13:07:52,13:10:52,R. Rahul Babu,BJP,M1
3,602,CJU2083632,10:31:37,10:33:37,S. Kavya Joshi,BSP,M3
4,1015,AZH5718257,15:15:47,15:16:47,C. Suresh Singh,YSRCP,M1
4,1015,CIC5074710,16:24:04,16:27:04,H. Divya Yadav,TDP,M3
4,994,URP6429658,15:34:05,15:35:05,W. Vijay Babu,SP,M3
4,994,CFR0551202,10:25:41,10:27:41,H. Divya Yadav,TDP,M3
4,994,PJE2155250,10:42:42,10:43:42,C. Suresh Singh,YSRCP,M3
1,90,ZXL1940982,11:01:43,11:03:43,Y. Sneha Kumar,BJP,M1
1,90,XJL6649246,09:17:43,09:19:43,V. Priya Reddy,JD(U),M1
1,90,VEL4006155,15:49:19,15:51:19,C. Suresh Naidu,INC,M1
1,90,HZR6308905,11:30:51,11:32:51,V. Priya Reddy,JD(U),M3
1,90,IWM0192091,14:32:03,14:35:03,Y. Sneha Kumar,BJP,M3
1,169,SLV6735120,13:19:05,13:20:05,C. Suresh Naidu,INC,M1
1,169,EXS1847178,10:32:44,10:33:44,Y. Sneha Kumar,BJP,M3
8,1501,DCC1125272,09:46:02,09:49:02,B. Latha Reddy,BJP,M1
8,1501,BWJ5266293,10:56:29,10:59:29,U. Anjali Yadav,TDP,M2
8,1501,AJH9039531,12:48:12,12:50:12,U. Anjali Yadav,TDP,M3
1,304,LWG8156662,11:00:57,11:02:57,C. Suresh Naidu,INC,M1
1,304,ZEW6674554,16:47:26,16:49:26,C. Suresh Naidu,INC,M2
1,304,RNM8550924,09:47:23,09:49:23,C. Suresh Naidu,INC,M3
1,304,TDL2374237,08:14:59,08:16:59,Y. Sneha Kumar,BJP,M3
1,304,NDJ5278388,12:27:27,12:29:27,D. Rahul Singh,TDP,M3
6,1134,JCZ0357230,09:16:32,09:17:32,A. Lakshmi Sharma,CPM,M1
6,1134,LNH4721614,16:41:30,16:43:30,Z. Latha Reddy,BSP,M1
6,1134,KAP2802239,09:56:09,09:57:09,K. Anil Das,INC,M2
6,1134,TBI1011686,12:13:43,12:15:43,K. Anil Das,INC,M3
2,375,BJF2910008,16:20:17,16:23:17,T. Rahul Singh,INC,M2
2,375,ERD6533456,12:03:27,12:06:27,N. Ravi Singh,AAP,M3
2,375,WBV1647580,10:33:50,10:35:50,W. Rahul Reddy,TDP,M3
2,375,USE2475695,11:48:32,11:51:32,N. Ravi Singh,AAP,M3
2,375,PZW6543841,13:07:40,13:10:40,W. Rahul Reddy,TDP,M3
2,375,DFZ7716166,08:52:29,08:55:29,W. Rahul Reddy,TDP,M3
1,340,FNO6194227,13:49:47,13:50:47,V. Priya Reddy,JD(U),M2
1,340,HWQ7298063,16:23:37,16:25:37,V. Priya Reddy,JD(U),M2
1,340,NZV9064966,12:08:19,12:11:19,C. Suresh Naidu,INC,M3
1,340,IGB9516037,10:21:23,10:23:23,Y. Sneha Kumar,BJP,M3
1,340,VOK9691698,08:29:13,08:30:13,D. Rahul Singh,TDP,M3
2,446,TIB1135580,16:50:33,16:52:33,Z. Sanjay Yadav,JD(U),M1
2,446,HTN7325805,14:34:04,14:35:04,Z. Sanjay Yadav,JD(U),M2
2,446,HKN3201712,14:22:54,14:23:54,T. Rahul Singh,INC,M3
1,243,EAF6505406,12:03:38,12:05:38,Y. Sneha Kumar,BJP,M2
1,243,CHW9203775,14:33:23,14:34:23,Y. Sneha Kumar,BJP,M2
1,243,ZGX4699474,08:48:20,08:51:20,Y. Sneha Kumar,BJP,M2
1,243,ROL3973721,15:32:21,15:34:21,D. Rahul Singh,TDP,M2
1,243,FWL1233617,08:23:43,08:25:43,D. Rahul Singh,TDP,M3
1,243,PIY8213142,11:18:26,11:19:26,D. Rahul Singh,TDP,M3
1,108,AFM9185430,15:54:32,15:56:32,V. Priya Reddy,JD(U),M1
1,108,RSG0488843,10:04:01,10:05:01,V. Priya Reddy,JD(U),M2
1,108,CRA3671651,11:29:38,11:32:38,C. Suresh Naidu,INC,M2
1,108,VDG3817696,12:53:43,12:54:43,C. Suresh Naidu,INC,M2
2,529,GAT0503890,12:42:39,12:45:39,W. Rahul Reddy,TDP,M1
8,1461,IDL0223487,08:04:44,08:06:44,U. Arun Singh,DMK,M1
8,1461,LXI8211296,16:15:11,16:18:11,U. Arun Singh,DMK,M2
8,1461,ERC8945473,08:10:42,08:12:42,U. Arun Singh,DMK,M2
8,1461,WFS2112976,12:56:57,12:58:57,X. Sanjay Singh,SP,M2
3,750,CWE6538570,16:54:59,16:56:59,S. Kavya Joshi,BSP,M1
3,750,DJV3003509,11:07:42,11:09:42,Y. Suresh Sharma,BRS,M2
3,750,ANY4745304,15:46:06,15:48:06,Y. Suresh Sharma,BRS,M3
3,750,TOW6368729,12:00:30,12:03:30,S. Kavya Joshi,BSP,M3
3,750,HOX6766053,15:30:56,15:33:56,T. Priya Naidu,INC,M3
3,750,HIT3486493,15:50:03,15:53:03,T. Priya Naidu,INC,M3
8,1490,VYV7899471,16:01:27,16:02:27,X. Sanjay Singh,SP,M1
8,1490,KTQ3354561,09:47:22,09:50:22,X. Sanjay Singh,SP,M1
8,1490,TZL7908237,12:27:50,12:29:50,B. Latha Reddy,BJP,M1
8,1490,RGI1102567,13:21:40,13:23:40,U. Arun Singh,DMK,M2
8,1490,LAA1815484,15:46:00,15:48:00,B. Latha Reddy,BJP,M3
8,1458,EWJ2532726,16:59:22,17:01:22,U. Arun Singh,DMK,M1
8,1458,YBR7083519,15:19:21,15:20:21,U. Arun Singh,DMK,M1
8,1458,HDZ4594694,13:02:18,13:05:18,X. Sanjay Singh,SP,M2
8,1458,TGD5278928,10:34:51,10:35:51,X. Sanjay Singh,SP,M3
8,1458,YUF6813949,16:12:17,16:14:17,X. Sanjay Singh,SP,M3
5,1103,CQS0331217,16:50:24,16:52:24,C. Latha Reddy,AAP,M1
5,1103,YBQ7407235,09:01:17,09:03:17,C. Latha Reddy,AAP,M1
5,1103,ULA8117765,11:17:34,11:18:34,C. Latha Reddy,AAP,M2
5,1103,ZPA7651200,11:55:52,11:57:52,M. Arun Yadav,BJP,M2
1,313,EQP6989313,11:35:18,11:37:18,C. Suresh Naidu,INC,M1
1,313,ESR8103325,08:39:05,08:42:05,D. Rahul Singh,TDP,M2
1,313,AWN6439488,08:02:00,08:05:00,C. Suresh Naidu,INC,M3
1,313,XTT9902327,13:52:51,13:53:51,Y. Sneha Kumar,BJP,M3
1,313,XWT9162360,16:47:09,16:48:09,Y. Sneha Kumar,BJP,M3
4,1010,SGN9159177,09:33:13,09:36:13,H. Divya Yadav,TDP,M1
4,1010,JLQ5775550,09:00:27,09:02:27,W. Vijay Babu,SP,M1
4,1010,TKL0538114,16:52:51,16:54:51,W. Vijay Babu,SP,M2
4,1010,FEP2974014,14:37:51,14:39:51,C. Suresh Singh,YSRCP,M2
4,1010,XDT3824069,13:15:01,13:17:01,H. Divya Yadav,TDP,M3
1,136,MHZ0111854,16:28:35,16:29:35,V. Priya Reddy,JD(U),M1
1,136,DTT5928083,16:58:23,17:01:23,Y. Sneha Kumar,BJP,M2
1,136,TCF6869680,09:49:24,09:51:24,D. Rahul Singh,TDP,M3
1,136,JOD0202253,16:46:41,16:49:41,C. Suresh Naidu,INC,M3
1,136,IMC3446785,09:54:11,09:57:11,C. Suresh Naidu,INC,M3
6,1165,NNZ4843030,10:25:45,10:28:45,A. Lakshmi Sharma,CPM,M2
6,1165,ANQ8333069,16:02:23,16:05:23,K. Anil Das,INC,M2
6,1165,VAI2197692,12:57:26,12:58:26,A. Lakshmi Sharma,CPM,M2
6,1165,GAY2721222,08:37:18,08:38:18,A. Lakshmi Sharma,CPM,M3
2,370,MWJ9401941,14:02:41,14:03:41,N. Ravi Singh,AAP,M1
2,370,VCO3298592,08:02:47,08:03:47,N. Ravi Singh,AAP,M2
2,370,RXM2718894,16:57:15,16:58:15,Z. Sanjay Yadav,JD(U),M3
2,370,AIQ7242804,14:34:57,14:35:57,Z. Sanjay Yadav,JD(U),M3
4,811,BNK4440167,08:33:47,08:34:47,C. Suresh Singh,YSRCP,M1
4,811,FCI5102260,15:37:13,15:39:13,W. Vijay Babu,SP,M2
4,811,FBM7479623,13:39:04,13:42:04,W. Vijay Babu,SP,M2
4,811,ZFK0912914,09:47:57,09:48:57,H. Divya Yadav,TDP,M2
4,811,BUM8188777,10:33:56,10:35:56,W. Vijay Babu,SP,M3
4,811,FTM0735736,16:31:06,16:32:06,H. Divya Yadav,TDP,M3
4,811,JZL5685312,15:02:14,15:04:14,C. Suresh Singh,YSRCP,M3
3,741,SIF0430435,09:51:40,09:53:40,T. Priya Naidu,INC,M1
3,741,ASJ5511964,14:41:58,14:44:58,T. Priya Naidu,INC,M2
3,741,KKN3724846,16:24:12,16:25:12,T. Priya Naidu,INC,M2
3,741,EFL1413388,16:53:11,16:54:11,S. Kavya Joshi,BSP,M2
3,741,UIV7218211,10:52:05,10:53:05,S. Kavya Joshi,BSP,M3
1,106,GJF9147562,08:56:43,08:59:43,Y. Sneha Kumar,BJP,M1
1,106,GLH7045191,12:59:18,13:01:18,D. Rahul Singh,TDP,M2
1,106,UAY3617609,11:44:49,11:46:49,C. Suresh Naidu,INC,M2
1,106,JRZ1921332,14:23:01,14:26:01,Y. Sneha Kumar,BJP,M3
1,106,XSG8358321,13:05:11,13:06:11,V. Priya Reddy,JD(U),M3
4,982,ECI3731415,10:27:07,10:29:07,W. Vijay Babu,SP,M1
4,982,YBE3050497,09:55:35,09:56:35,C. Suresh Singh,YSRCP,M1
4,982,AFB4132409,10:47:00,10:50:00,C. Suresh Singh,YSRCP,M2
4,982,MLD9425060,11:14:55,11:16:55,C. Suresh Singh,YSRCP,M3
4,982,UWK6643723,09:45:26,09:48:26,H. Divya Yadav,TDP,M3
1,237,KDK5371783,10:43:03,10:44:03,Y. Sneha Kumar,BJP,M1
1,237,WEO8262780,16:49:42,16:52:42,D. Rahul Singh,TDP,M1
1,237,DJP6604046,09:10:36,09:13:36,V. Priya Reddy,JD(U),M2
1,237,JMB5156002,10:14:17,10:17:17,D. Rahul Singh,TDP,M3
1,228,QVF1031056,12:57:58,12:58:58,C. Suresh Naidu,INC,M1
1,228,XAQ9169463,16:57:02,17:00:02,C. Suresh Naidu,INC,M2
1,228,OYI3223429,10:57:21,10:58:21,V. Priya Reddy,JD(U),M2
1,228,FVQ5799353,14:38:56,14:39:56,D. Rahul Singh,TDP,M3
1,228,ZFR9913060,08:34:57,08:36:57,Y. Sneha Kumar,BJP,M3
3,631,KQJ6550998,11:03:34,11:05:34,S. Kavya Joshi,BSP,M1
3,631,JFY2063652,11:58:38,12:01:38,S. Kavya Joshi,BSP,M3
3,631,BBZ9100634,10:11:00,10:13:00,R. Rahul Babu,BJP,M3
3,631,JPC2828345,08:36:43,08:39:43,Y. Suresh Sharma,BRS,M3
3,631,HHG1041327,13:38:45,13:40:45,T. Priya Naidu,INC,M3
4,812,CLY4454593,16:15:27,16:17:27,H. Divya Yadav,TDP,M1
4,812,OTJ0411539,08:46:12,08:47:12,H. Divya Yadav,TDP,M1
4,812,KIF1709474,16:24:45,16:27:45,H. Divya Yadav,TDP,M2
4,812,LFT0883888,10:23:55,10:26:55,H. Divya Yadav,TDP,M2
4,812,XTJ4664449,14:09:05,14:11:05,C. Suresh Singh,YSRCP,M3
3,693,LMC7503085,11:48:51,11:50:51,T. Priya Naidu,INC,M1
3,693,CUX1305229,16:23:19,16:24:19,T. Priya Naidu,INC,M1
3,693,OSU7720385,15:11:13,15:12:13,S. Kavya Joshi,BSP,M2
3,693,RJV4858941,11:52:06,11:54:06,S. Kavya Joshi,BSP,M3
1,62,GNK3466075,16:47:38,16:48:38,D. Rahul Singh,TDP,M2
1,62,YHJ4210472,16:02:56,16:03:56,Y. Sneha Kumar,BJP,M2
1,62,BWJ3416245,14:10:05,14:13:05,C. Suresh Naidu,INC,M2
1,62,QGR4840912,14:03:22,14:04:22,Y. Sneha Kumar,BJP,M3
8,1434,UJZ7350265,12:52:39,12:54:39,U. Anjali Yadav,TDP,M1
8,1434,HPD0105772,15:05:13,15:07:13,X. Sanjay Singh,SP,M3
8,1434,PBH5974284,12:13:50,12:14:50,X. Sanjay Singh,SP,M3
1,253,HYY2295743,16:59:19,17:02:19,V. Priya Reddy,JD(U),M1
1,253,XTD5545622,15:56:51,15:58:51,D. Rahul Singh,TDP,M2
1,253,WYO8347940,13:49:38,13:52:38,V. Priya Reddy,JD(U),M2
1,253,BXJ2292691,11:24:45,11:27:45,Y. Sneha Kumar,BJP,M3
1,253,BYJ4095598,14:37:12,14:39:12,Y. Sneha Kumar,BJP,M3
