CON_ID,POLLING_BOOTH_ID,VOTER_ID,ENTRY_TIME,EXIT_TIME,CANDIDATE_VOTED,PARTY_VOTED
6,1245,HBR0335512,11:52:06,11:53:06,K. Anil Das,MEX
8,1415,BRT1743257,13:01:49,13:04:49,B. Latha Reddy,ZAR
2,382,XSU4738242,13:42:53,13:45:53,Z. Sanjay Yadav,LAG
7,1321,DPT7003653,16:27:44,16:28:44,L. Anil Yadav,KEM
1,214,PYV0247172,13:00:00,13:01:00,C. Suresh Naidu,MEX
5,1037,AOW8072298,13:04:40,13:05:40,C. Latha Reddy,QOP
6,1182,KCO8753973,14:41:10,14:42:10,Z. Latha Reddy,RYX
1,181,XYK9685763,15:45:27,15:46:27,Y. Sneha Kumar,ZAR
4,850,SXI9025038,14:56:38,14:58:38,H. Divya Yadav,VUN
1,292,LYE1517512,13:16:22,13:19:22,V. Priya Reddy,LAG
4,997,QPF1779390,08:36:57,08:38:57,H. Divya Yadav,VUN
1,251,EWZ3467672,16:50:13,16:53:13,D. Rahul Singh,VUN
2,474,PJK9429954,08:42:41,08:45:41,T. Rahul Singh,MEX
1,23,GPT5222340,10:54:28,10:55:28,D. Rahul Singh,VUN
3,614,AEO3381426,12:20:42,12:21:42,T. Priya Naidu,MEX
5,1025,KCO4554225,10:35:27,10:36:27,M. Arun Yadav,ZAR
4,884,OHN4853650,16:28:01,16:31:01,H. Divya Yadav,VUN
8,1457,KTR1698727,16:50:55,16:52:55,U. Anjali Yadav,VUN
4,877,ZGK2634262,14:29:08,14:31:08,W. Vijay Babu,WUF
2,462,YQZ7127103,16:13:50,16:15:50,N. Ravi Singh,QOP
2,563,HQP5785314,15:10:08,15:12:08,Z. Sanjay Yadav,LAG
1,25,WHA1980280,15:34:55,15:36:55,C. Suresh Naidu,MEX
2,448,OCQ0131480,13:03:24,13:04:24,T. Rahul Singh,MEX
4,984,EHY2305497,09:35:51,09:36:51,C. Suresh Singh,NOD
4,821,RLR7983356,16:55:39,16:57:39,H. Divya Yadav,VUN
8,1452,JOC3149264,15:30:40,15:33:40,X. Sanjay Singh,WUF
1,79,CJO1753484,12:07:27,12:10:27,Y. Sneha Kumar,ZAR
2,421,LSK6506802,11:21:12,11:22:12,T. Rahul Singh,MEX
4,874,QIT2072768,13:27:04,13:30:04,C. Suresh Singh,NOD
2,574,QVI3087836,14:45:22,14:46:22,W. Rahul Reddy,VUN
1,91,MML4775718,10:15:56,10:16:56,Y. Sneha Kumar,ZAR
4,865,CQC9327415,08:48:50,08:49:50,C. Suresh Singh,NOD
1,174,VTO1264439,08:39:59,08:40:59,V. Priya Reddy,LAG
5,1104,DNY5949976,12:41:51,12:42:51,O. Arun Verma,TIL
3,635,NLE1140260,14:33:46,14:35:46,Y. Suresh Sharma,TIL
1,18,KAK9365827,11:09:25,11:12:25,D. Rahul Singh,VUN
3,665,TMO5799448,09:52:58,09:54:58,S. Kavya Joshi,RYX
3,650,RTU0372991,11:54:55,11:57:55,R. Rahul Babu,ZAR
1,211,WKE4611042,09:17:01,09:20:01,V. Priya Reddy,LAG
5,1081,VGQ8604264,12:41:52,12:43:52,M. Arun Yadav,ZAR
4,874,ERT7992828,13:35:08,13:38:08,W. Vijay Babu,WUF
7,1295,ZQI9879896,13:17:38,13:19:38,K. Meena Babu,VUN
4,849,UZA4160536,11:14:45,11:17:45,H. Divya Yadav,VUN
4,880,FPC4818862,10:36:04,10:39:04,W. Vijay Babu,WUF
8,1426,SNF5259818,12:26:31,12:29:31,U. Arun Singh,KEM
4,960,ASU6814937,16:13:42,16:15:42,H. Divya Yadav,VUN
3,687,STY9000583,11:14:40,11:16:40,T. Priya Naidu,MEX
1,88,XXN4344611,11:52:28,11:53:28,Y. Sneha Kumar,ZAR
2,513,GBA9138049,11:46:05,11:49:05,Z. Sanjay Yadav,LAG
7,1258,MKB9299142,15:05:37,15:06:37,L. Anil Yadav,KEM
8,1476,SAF1380887,16:22:04,16:23:04,U. Arun Singh,KEM
1,284,YWS9259463,08:49:10,08:52:10,D. Rahul Singh,VUN
3,744,JSP6901723,16:44:33,16:46:33,R. Rahul Babu,ZAR
1,117,EPW1050568,08:05:13,08:07:13,D. Rahul Singh,VUN
7,1329,KFU6223110,14:37:38,14:38:38,R. Kavya Yadav,LAG
3,686,ULE6161013,13:57:36,14:00:36,S. Kavya Joshi,RYX
3,591,FBB2505882,13:03:03,13:05:03,R. Rahul Babu,ZAR
1,340,VOK9691698,15:38:34,15:40:34,D. Rahul Singh,VUN
2,517,XOO8894702,16:50:56,16:53:56,Z. Sanjay Yadav,LAG
7,1318,TPP5601137,15:31:36,15:34:36,R. Kavya Yadav,LAG
2,516,PPZ1368215,11:42:40,11:43:40,T. Rahul Singh,MEX
8,1509,CPY2433460,08:10:33,08:13:33,B. Latha Reddy,ZAR
1,205,ONJ2089273,14:42:39,14:44:39,V. Priya Reddy,LAG
1,131,BCW8695357,15:41:27,15:42:27,C. Suresh Naidu,MEX
1,102,JTM4777613,09:05:01,09:06:01,Y. Sneha Kumar,ZAR
2,445,BBO6400645,12:59:59,13:02:59,N. Ravi Singh,QOP
1,177,MWT6129090,11:24:13,11:25:13,Y. Sneha Kumar,ZAR
1,301,GPY4138742,12:27:17,12:30:17,C. Suresh Naidu,MEX
6,1200,CZR5057131,12:04:56,12:05:56,A. Lakshmi Sharma,BIR
7,1357,JHE3973783,14:21:49,14:23:49,R. Kavya Yadav,LAG
5,1085,PFA5277089,10:38:30,10:41:30,C. Latha Reddy,QOP
1,223,ITW0065163,09:23:29,09:24:29,Y. Sneha Kumar,ZAR
6,1144,NYC7562677,14:51:21,14:53:21,K. Anil Das,MEX
3,761,PKE9821513,10:11:06,10:14:06,T. Priya Naidu,MEX
1,141,KDC3112533,14:40:19,14:42:19,V. Priya Reddy,LAG
4,895,KVY4804918,13:09:43,13:12:43,C. Suresh Singh,NOD
5,1093,ZZW4555895,16:46:09,16:49:09,M. Arun Yadav,ZAR
7,1379,OHG7688731,08:18:23,08:21:23,R. Kavya Yadav,LAG
7,1273,EAK1190991,16:06:43,16:07:43,R. Kavya Yadav,LAG
1,329,LCR5325072,08:03:04,08:04:04,D. Rahul Singh,VUN
7,1296,KDE3352689,15:56:08,15:57:08,K. Meena Babu,VUN
6,1146,WJS0215017,14:07:44,14:10:44,A. Lakshmi Sharma,BIR
3,716,BZR0415741,08:48:27,08:49:27,Y. Suresh Sharma,TIL
7,1265,TCF3261240,13:04:01,13:05:01,A. Anil Reddy,BIR
1,5,EWE0094081,08:04:32,08:05:32,D. Rahul Singh,VUN
2,366,DSH5566176,11:24:59,11:25:59,N. Ravi Singh,QOP
1,99,RNQ4823458,09:21:15,09:23:15,Y. Sneha Kumar,ZAR
5,1073,TBD9970283,14:36:01,14:38:01,C. Latha Reddy,QOP
2,491,DDL1034756,16:40:34,16:41:34,Z. Sanjay Yadav,LAG
4,812,CLY4454593,14:03:58,14:05:58,H. Divya Yadav,VUN
8,1466,LPR6062733,11:03:50,11:06:50,B. Latha Reddy,ZAR
1,86,JSF0342912,11:10:47,11:13:47,C. Suresh Naidu,MEX
3,607,CAE7249723,09:55:40,09:58:40,Y. Suresh Sharma,TIL
3,772,MKS2575342,11:52:17,11:54:17,S. Kavya Joshi,RYX
2,574,VVL5269860,10:50:47,10:53:47,N. Ravi Singh,QOP
1,291,CCU2878620,12:51:58,12:52:58,V. Priya Reddy,LAG
4,833,KYS0660442,09:39:31,09:41:31,H. Divya Yadav,VUN
6,1212,LAM1401465,16:07:37,16:10:37,K. Anil Das,MEX
2,449,HFX1741453,12:04:01,12:05:01,T. Rahul Singh,MEX
8,1465,DDB1848523,15:22:51,15:24:51,U. Arun Singh,KEM
2,351,NZP4542517,12:14:11,12:16:11,W. Rahul Reddy,VUN
4,812,OTJ0411539,12:59:10,13:02:10,C. Suresh Singh,NOD
2,427,OEN3533381,14:50:11,14:51:11,W. Rahul Reddy,VUN
3,586,KSN9344348,13:14:57,13:17:57,T. Priya Naidu,MEX
1,160,RJU2044912,11:06:37,11:09:37,D. Rahul Singh,VUN
1,159,YNB4546517,11:59:11,12:02:11,D. Rahul Singh,VUN
4,930,PTQ2558531,09:46:09,09:49:09,C. Suresh Singh,NOD
8,1419,NGX9875310,16:25:22,16:27:22,B. Latha Reddy,ZAR
8,1416,OCX1614537,12:09:07,12:10:07,B. Latha Reddy,ZAR
6,1239,VFB2940135,15:15:32,15:16:32,A. Manoj Naidu,KEM
3,739,QXR2424420,09:45:17,09:46:17,S. Kavya Joshi,RYX
2,569,WKC5216813,11:12:13,11:14:13,T. Rahul Singh,MEX
1,261,MAB0171287,10:06:17,10:09:17,D. Rahul Singh,VUN
8,1400,RVH5298709,14:50:48,14:52:48,B. Latha Reddy,ZAR
2,523,JFI0576562,15:16:59,15:18:59,Z. Sanjay Yadav,LAG
4,824,WNC2782787,12:46:45,12:48:45,W. Vijay Babu,WUF
5,1027,ATV1796311,16:43:13,16:46:13,O. Arun Verma,TIL
3,676,WKV3785420,12:00:24,12:02:24,T. Priya Naidu,MEX
2,388,OMS9866399,10:52:01,10:53:01,Z. Sanjay Yadav,LAG
4,966,AYC0301893,14:08:13,14:09:13,C. Suresh Singh,NOD
8,1485,OWE1572001,08:54:58,08:57:58,U. Anjali Yadav,VUN
4,968,AIZ0866643,14:47:36,14:48:36,H. Divya Yadav,VUN
2,577,YXT3827207,11:19:36,11:21:36,T. Rahul Singh,MEX
2,563,AEA3216886,11:49:49,11:52:49,W. Rahul Reddy,VUN
1,139,EOD7342751,10:47:17,10:49:17,D. Rahul Singh,VUN
5,1077,MTR5131967,14:31:40,14:33:40,O. Arun Verma,TIL
1,189,ANE3466263,08:02:13,08:04:13,C. Suresh Naidu,MEX
3,585,UPA7981578,12:39:23,12:41:23,T. Priya Naidu,MEX
1,324,BMQ4025922,15:51:23,15:53:23,V. Priya Reddy,LAG
1,259,TIF3087055,12:59:27,13:01:27,Y. Sneha Kumar,ZAR
1,18,TKK7262626,15:48:57,15:49:57,V. Priya Reddy,LAG
7,1324,VRZ4570713,16:52:07,16:54:07,K. Meena Babu,VUN
1,220,OYK7856090,16:44:39,16:45:39,D. Rahul Singh,VUN
2,522,HZN3759026,14:55:44,14:57:44,Z. Sanjay Yadav,LAG
3,603,YHS0387216,11:12:54,11:15:54,T. Priya Naidu,MEX
4,826,ZAH0879753,11:58:08,12:01:08,C. Suresh Singh,NOD
3,722,ZNB6166611,12:48:24,12:49:24,T. Priya Naidu,MEX
7,1371,YZG6014057,10:40:07,10:41:07,A. Anil Reddy,BIR
4,936,FXN9862032,13:05:51,13:08:51,C. Suresh Singh,NOD
8,1391,IUK8703450,09:31:25,09:34:25,X. Sanjay Singh,WUF
7,1267,LWK0917698,16:37:16,16:40:16,R. Kavya Yadav,LAG
1,304,NDJ5278388,15:27:33,15:29:33,C. Suresh Naidu,MEX
3,654,UAT6309010,11:20:06,11:23:06,R. Rahul Babu,ZAR
2,389,UUD2420765,11:00:33,11:01:33,W. Rahul Reddy,VUN
3,772,QNG8069062,08:38:13,08:41:13,S. Kavya Joshi,RYX
1,1,PGF7686798,10:52:52,10:53:52,C. Suresh Naidu,MEX
8,1434,UJZ7350265,08:52:26,08:55:26,U. Anjali Yadav,VUN
7,1283,SLM8109206,08:06:14,08:09:14,K. Meena Babu,VUN
8,1453,HUK3613680,11:50:58,11:51:58,X. Sanjay Singh,WUF
1,75,WUT7779222,16:46:54,16:49:54,D. Rahul Singh,VUN
2,403,PJW8412253,14:19:44,14:21:44,W. Rahul Reddy,VUN
8,1499,WWB0293785,12:01:27,12:04:27,B. Latha Reddy,ZAR
7,1360,MUX5174845,14:55:17,14:57:17,A. Anil Reddy,BIR
3,783,PQD5973599,09:31:43,09:34:43,T. Priya Naidu,MEX
3,703,QTB9385471,09:42:35,09:44:35,S. Kavya Joshi,RYX
2,366,ORC0046099,15:43:48,15:45:48,W. Rahul Reddy,VUN
6,1165,GAY2721222,09:35:04,09:36:04,A. Manoj Naidu,KEM
2,542,SRP3397464,13:26:15,13:29:15,W. Rahul Reddy,VUN
4,930,IML6722974,15:52:25,15:54:25,H. Divya Yadav,VUN
6,1179,XDT1028599,08:11:53,08:13:53,A. Manoj Naidu,KEM
1,312,JED7284212,14:48:34,14:49:34,V. Priya Reddy,LAG
2,364,AEV8235649,08:04:45,08:06:45,T. Rahul Singh,MEX
3,649,SVY9378621,08:36:19,08:38:19,R. Rahul Babu,ZAR
4,818,BUF5600543,13:20:26,13:22:26,C. Suresh Singh,NOD
1,202,VCB3152791,10:31:30,10:34:30,C. Suresh Naidu,MEX
1,129,XGM5877425,09:48:04,09:50:04,V. Priya Reddy,LAG
7,1351,JIP6903535,11:33:45,11:35:45,R. Kavya Yadav,LAG
7,1260,UGZ2942827,08:44:55,08:47:55,R. Kavya Yadav,LAG
2,435,NPU4760754,12:52:11,12:53:11,N. Ravi Singh,QOP
2,359,KTF9628070,15:26:44,15:27:44,W. Rahul Reddy,VUN
7,1336,TBT8724457,10:45:39,10:46:39,A. Anil Reddy,BIR
2,404,JZY0051573,10:56:19,10:57:19,N. Ravi Singh,QOP
8,1498,PYU4578237,14:11:46,14:12:46,B. Latha Reddy,ZAR
3,744,DVF0568931,11:50:40,11:52:40,S. Kavya Joshi,RYX
3,719,JBH8918558,14:35:23,14:36:23,T. Priya Naidu,MEX
1,262,KFX4974829,11:12:06,11:15:06,Y. Sneha Kumar,ZAR
6,1150,PRC6403787,11:11:22,11:14:22,K. Anil Das,MEX
1,306,FRX9000192,14:07:14,14:10:14,Y. Sneha Kumar,ZAR
3,726,GCV5569060,09:44:52,09:46:52,T. Priya Naidu,MEX
4,882,JTE8532235,09:01:02,09:03:02,H. Divya Yadav,VUN
2,358,EWD3895889,16:38:53,16:40:53,W. Rahul Reddy,VUN
8,1454,LUD5563412,15:40:58,15:41:58,U. Arun Singh,KEM
2,566,HBU6325075,10:51:53,10:53:53,Z. Sanjay Yadav,LAG
1,310,OPE1387166,13:04:34,13:07:34,C. Suresh Naidu,MEX
3,691,NAR5773084,13:31:34,13:32:34,Y. Suresh Sharma,TIL
1,135,SVM5975302,12:27:02,12:28:02,D. Rahul Singh,VUN
2,557,SOU7271604,12:45:28,12:48:28,W. Rahul Reddy,VUN
8,1399,GCY6581313,15:55:19,15:56:19,X. Sanjay Singh,WUF
1,6,YKR0192507,10:55:26,10:56:26,V. Priya Reddy,LAG
4,1002,URH7848126,14:39:50,14:40:50,C. Suresh Singh,NOD
6,1224,DTS3243201,15:18:06,15:21:06,A. Lakshmi Sharma,BIR
3,584,PIA1524108,11:38:55,11:39:55,T. Priya Naidu,MEX
3,754,FMI0068314,16:56:19,16:57:19,Y. Suresh Sharma,TIL
3,745,ITX9883004,09:12:38,09:14:38,T. Priya Naidu,MEX
3,789,ASR2936108,14:37:12,14:38:12,S. Kavya Joshi,RYX
7,1365,SNK9065642,10:04:27,10:06:27,R. Kavya Yadav,LAG
1,107,LGX9868827,11:26:14,11:29:14,Y. Sneha Kumar,ZAR
2,544,KXW7196724,16:18:04,16:21:04,T. Rahul Singh,MEX
6,1148,DEA7568545,15:44:04,15:45:04,A. Manoj Naidu,KEM
2,537,NQS6750898,10:31:48,10:34:48,W. Rahul Reddy,VUN
6,1234,LAI7231943,08:24:42,08:27:42,A. Lakshmi Sharma,BIR
1,302,IHY9191138,14:21:16,14:22:16,C. Suresh Naidu,MEX
1,17,SSK5597896,14:14:54,14:16:54,D. Rahul Singh,VUN
6,1159,DHX7245883,14:30:50,14:31:50,Z. Latha Reddy,RYX
2,369,FEA5135486,16:59:33,17:01:33,N. Ravi Singh,QOP
1,204,CBC3013557,10:31:22,10:32:22,D. Rahul Singh,VUN
2,410,CLI6033001,13:08:56,13:11:56,N. Ravi Singh,QOP
2,493,JQZ6221881,15:53:36,15:55:36,N. Ravi Singh,QOP
8,1467,POL9495057,12:01:50,12:04:50,U. Anjali Yadav,VUN
8,1454,HGK1410228,11:42:15,11:44:15,U. Arun Singh,KEM
1,245,JIF9358634,11:45:46,11:47:46,V. Priya Reddy,LAG
1,326,PHQ0641862,12:34:19,12:35:19,D. Rahul Singh,VUN
3,706,VEL0020891,11:32:35,11:34:35,Y. Suresh Sharma,TIL
7,1299,IWZ7987398,12:28:37,12:31:37,L. Anil Yadav,KEM
4,850,RRW3253897,15:30:18,15:32:18,C. Suresh Singh,NOD
7,1251,EIO4368542,12:49:40,12:51:40,L. Anil Yadav,KEM
6,1133,HMC1689533,12:30:58,12:33:58,A. Lakshmi Sharma,BIR
1,111,DTO5657147,14:20:31,14:23:31,C. Suresh Naidu,MEX
1,146,MAY1333781,15:05:46,15:06:46,C. Suresh Naidu,MEX
8,1491,AEQ0029319,10:22:20,10:25:20,B. Latha Reddy,ZAR
6,1203,BOA0930357,14:30:58,14:31:58,Z. Latha Reddy,RYX
3,739,PYF2537062,10:53:02,10:55:02,Y. Suresh Sharma,TIL
3,785,OJZ0504048,10:42:16,10:43:16,S. Kavya Joshi,RYX
2,413,BPC0960720,14:36:10,14:39:10,Z. Sanjay Yadav,LAG
7,1320,FWH9126006,09:57:24,09:59:24,R. Kavya Yadav,LAG
1,176,SZK7931863,16:17:22,16:19:22,Y. Sneha Kumar,ZAR
7,1272,QPC1241462,13:37:46,13:38:46,A. Anil Reddy,BIR
1,124,ACL6097537,11:05:26,11:07:26,D. Rahul Singh,VUN
4,814,JZJ7993324,09:26:02,09:27:02,W. Vijay Babu,WUF
3,787,NCC7767323,12:59:28,13:00:28,T. Priya Naidu,MEX
8,1465,LMZ1666340,11:20:45,11:21:45,U. Anjali Yadav,VUN
5,1048,DLJ4060903,12:17:46,12:19:46,M. Arun Yadav,ZAR
2,566,RNF2706018,08:52:28,08:55:28,Z. Sanjay Yadav,LAG
1,222,GCA9846949,10:48:49,10:51:49,V. Priya Reddy,LAG
5,1119,KCX6331210,09:24:59,09:26:59,C. Latha Reddy,QOP
7,1379,YVZ5156957,13:00:46,13:02:46,L. Anil Yadav,KEM
4,858,XLY6829386,11:14:34,11:16:34,W. Vijay Babu,WUF
1,230,JRM3532369,16:42:34,16:45:34,V. Priya Reddy,LAG
3,790,CDJ7864307,10:20:14,10:22:14,R. Rahul Babu,ZAR
2,374,FEJ8547141,09:55:28,09:57:28,Z. Sanjay Yadav,LAG
1,77,OVJ3157419,13:50:15,13:53:15,C. Suresh Naidu,MEX
2,364,JOG3947651,11:17:15,11:20:15,N. Ravi Singh,QOP
3,620,LFF1364576,14:33:28,14:36:28,R. Rahul Babu,ZAR
3,761,FPE3047573,11:34:59,11:35:59,R. Rahul Babu,ZAR
8,1520,HEM7895125,13:34:45,13:36:45,X. Sanjay Singh,WUF
2,363,VBW7613214,08:22:08,08:23:08,W. Rahul Reddy,VUN
1,121,QVM2201791,11:55:27,11:57:27,D. Rahul Singh,VUN
7,1262,VRU7639423,16:02:29,16:03:29,K. Meena Babu,VUN
2,427,OTJ0385369,16:46:46,16:47:46,Z. Sanjay Yadav,LAG
3,595,MJR0109647,09:38:22,09:41:22,T. Priya Naidu,MEX
3,659,GFS9112095,16:22:06,16:25:06,Y. Suresh Sharma,TIL
8,1456,POL3259945,12:15:08,12:17:08,X. Sanjay Singh,WUF
3,767,NZG4763633,11:00:23,11:01:23,Y. Suresh Sharma,TIL
6,1243,WYX8848250,09:35:31,09:38:31,Z. Latha Reddy,RYX
4,809,XWV6530228,13:56:26,13:59:26,C. Suresh Singh,NOD
2,370,RXM2718894,13:15:30,13:18:30,W. Rahul Reddy,VUN
7,1346,KFR3629900,12:13:17,12:14:17,L. Anil Yadav,KEM
2,483,QFV9875113,11:09:06,11:10:06,N. Ravi Singh,QOP
6,1146,CMG0693201,12:28:33,12:29:33,K. Anil Das,MEX
3,674,NVH5819058,09:02:46,09:04:46,T. Priya Naidu,MEX
4,846,RDF9567801,08:43:41,08:45:41,H. Divya Yadav,VUN
8,1422,EQJ4256648,11:14:13,11:15:13,U. Anjali Yadav,VUN
4,939,OHW7554324,09:19:40,09:22:40,W. Vijay Babu,WUF
5,1055,IHD9900380,12:15:17,12:17:17,O. Arun Verma,TIL
6,1247,KAS3522875,08:56:21,08:59:21,A. Lakshmi Sharma,BIR
2,472,OBP9834492,16:10:18,16:12:18,W. Rahul Reddy,VUN
3,725,AZN3718911,11:24:52,11:27:52,T. Priya Naidu,MEX
1,265,XDI9503170,13:56:22,13:57:22,V. Priya Reddy,LAG
2,505,YJP9318707,13:30:15,13:32:15,W. Rahul Reddy,VUN
1,31,XNI7478273,11:48:43,11:51:43,Y. Sneha Kumar,ZAR
8,1403,CGA2726235,12:03:59,12:06:59,U. Arun Singh,KEM
8,1496,KIJ3564139,11:11:52,11:12:52,B. Latha Reddy,ZAR
1,108,VDG3817696,12:51:57,12:54:57,V. Priya Reddy,LAG
3,621,PNQ3438816,11:20:23,11:22:23,Y. Suresh Sharma,TIL
2,414,IIU0185677,12:38:53,12:39:53,N. Ravi Singh,QOP
3,719,CZR1660383,14:55:03,14:58:03,Y. Suresh Sharma,TIL
8,1398,NMM5081734,16:48:46,16:50:46,U. Anjali Yadav,VUN
6,1221,MHC9198412,09:11:32,09:14:32,K. Anil Das,MEX
2,492,UJM1048956,12:13:54,12:16:54,T. Rahul Singh,MEX
2,379,PXR2760339,08:15:00,08:16:00,N. Ravi Singh,QOP
6,1237,EDC6800311,12:46:15,12:47:15,A. Manoj Naidu,KEM
1,252,UGP4626756,15:43:22,15:46:22,V. Priya Reddy,LAG
6,1167,MWN0640884,10:33:27,10:34:27,A. Manoj Naidu,KEM
2,481,AYC6467500,14:09:27,14:12:27,T. Rahul Singh,MEX
7,1352,FTC6239917,14:02:06,14:04:06,L. Anil Yadav,KEM
1,327,XUI2611851,13:23:28,13:25:28,Y. Sneha Kumar,ZAR
4,909,FCN6185576,16:09:12,16:11:12,W. Vijay Babu,WUF
3,774,IQQ0736855,12:06:46,12:08:46,T. Priya Naidu,MEX
2,490,WNA5166830,12:13:30,12:15:30,N. Ravi Singh,QOP
1,34,UMW0316082,14:27:34,14:30:34,D. Rahul Singh,VUN
4,979,ODG1482541,11:07:40,11:09:40,H. Divya Yadav,VUN
2,450,GJR0316056,15:00:51,15:03:51,W. Rahul Reddy,VUN
3,651,BAN3573698,08:24:44,08:25:44,Y. Suresh Sharma,TIL
2,373,EEP9279557,16:40:28,16:42:28,T. Rahul Singh,MEX
4,854,ARH5327154,09:28:31,09:29:31,H. Divya Yadav,VUN
7,1342,SGE8492747,11:15:32,11:16:32,R. Kavya Yadav,LAG
1,234,TAM4864264,11:28:51,11:31:51,C. Suresh Naidu,MEX
7,1325,GAY0771742,14:03:50,14:04:50,A. Anil Reddy,BIR
1,199,YSP2674112,11:21:15,11:24:15,D. Rahul Singh,VUN
3,699,EOR4932071,12:12:14,12:13:14,S. Kavya Joshi,RYX
1,135,WGA4915692,16:26:20,16:29:20,C. Suresh Naidu,MEX
2,568,BQU9814120,11:19:44,11:21:44,W. Rahul Reddy,VUN
6,1237,VUC3314574,11:33:56,11:35:56,K. Anil Das,MEX
3,605,AGF7771561,08:50:26,08:51:26,T. Priya Naidu,MEX
1,15,ZYE3487369,15:20:25,15:23:25,Y. Sneha Kumar,ZAR
1,191,BUA6665232,08:54:43,08:55:43,Y. Sneha Kumar,ZAR
8,1464,HMS1186515,16:08:19,16:09:19,U. Arun Singh,KEM
2,403,TEJ7588080,09:56:01,09:57:01,W. Rahul Reddy,VUN
4,838,JRC2203482,13:57:40,13:59:40,H. Divya Yadav,VUN
3,619,CDE0811248,11:39:21,11:41:21,Y. Suresh Sharma,TIL
8,1388,UEY3529198,09:48:41,09:49:41,U. Arun Singh,KEM
3,738,HII2205997,08:40:06,08:43:06,Y. Suresh Sharma,TIL
1,85,GND3307722,15:28:33,15:29:33,D. Rahul Singh,VUN
4,991,FXB2338789,14:04:44,14:05:44,H. Divya Yadav,VUN
5,1053,DBG6823495,16:11:24,16:13:24,M. Arun Yadav,ZAR
2,399,DJR9878083,08:43:41,08:45:41,Z. Sanjay Yadav,LAG
2,428,HCI8786509,14:58:24,14:59:24,N. Ravi Singh,QOP
1,83,PSC9825455,14:07:27,14:10:27,V. Priya Reddy,LAG
1,188,QKG3886030,16:34:48,16:37:48,V. Priya Reddy,LAG
6,1246,RLG5365442,10:37:52,10:39:52,Z. Latha Reddy,RYX
8,1426,XUV0481971,13:15:41,13:16:41,X. Sanjay Singh,WUF
2,527,XSX7122245,09:37:45,09:40:45,Z. Sanjay Yadav,LAG
8,1436,KBI6058854,12:25:48,12:27:48,B. Latha Reddy,ZAR
3,709,NMZ1662064,11:47:27,11:50:27,Y. Suresh Sharma,TIL
8,1381,KHL2755400,16:20:40,16:21:40,B. Latha Reddy,ZAR
1,243,ZGX4699474,10:17:42,10:20:42,D. Rahul Singh,VUN
1,300,ASY0979246,16:23:15,16:26:15,NOTA,NOTA
1,259,JCV4964339,10:22:43,10:23:43,Y. Sneha Kumar,ZAR
1,240,VSN5219020,12:15:15,12:16:15,V. Priya Reddy,LAG
1,249,URK5459936,11:02:36,11:05:36,D. Rahul Singh,VUN
1,97,FSK8294365,11:17:06,11:18:06,V. Priya Reddy,LAG
3,631,JPC2828345,12:09:45,12:11:45,T. Priya Naidu,MEX
7,1333,PJM5590040,08:29:31,08:32:31,A. Anil Reddy,BIR
4,894,OYR1953883,12:45:42,12:46:42,W. Vijay Babu,WUF
1,41,USB4414833,12:10:20,12:12:20,D. Rahul Singh,VUN
4,798,CHC1357147,14:37:47,14:39:47,C. Suresh Singh,NOD
2,531,PPX2253744,15:55:38,15:56:38,N. Ravi Singh,QOP
6,1151,OYC1081902,14:26:23,14:27:23,A. Manoj Naidu,KEM
2,393,MOT1983129,16:22:36,16:24:36,Z. Sanjay Yadav,LAG
3,685,BXE0828097,09:11:18,09:12:18,T. Priya Naidu,MEX
4,828,YPD2409549,15:09:38,15:11:38,W. Vijay Babu,WUF
2,540,OCY1856096,16:35:35,16:38:35,W. Rahul Reddy,VUN
8,1523,WTK2350940,08:48:54,08:51:54,B. Latha Reddy,ZAR
4,847,ZSH6329391,15:43:54,15:44:54,H. Divya Yadav,VUN
7,1357,BCY4282923,10:25:11,10:28:11,L. Anil Yadav,KEM
8,1510,OBU5963318,12:43:49,12:45:49,B. Latha Reddy,ZAR
7,1369,EBJ9384340,16:36:36,16:37:36,A. Anil Reddy,BIR
3,605,ORN9688663,15:08:21,15:10:21,S. Kavya Joshi,RYX
3,790,AGT4724983,14:50:16,14:52:16,T. Priya Naidu,MEX
1,114,ZVN4631879,09:19:02,09:22:02,C. Suresh Naidu,MEX
8,1414,JLL0743682,16:24:35,16:26:35,B. Latha Reddy,ZAR
1,10,SFW4341301,12:49:17,12:51:17,C. Suresh Naidu,MEX
4,968,XLH2509888,15:26:19,15:28:19,W. Vijay Babu,WUF
1,21,PUZ5693280,09:39:09,09:42:09,Y. Sneha Kumar,ZAR
4,794,ZPA6780898,13:16:28,13:19:28,C. Suresh Singh,NOD
5,1023,DWM5452882,15:14:39,15:15:39,C. Latha Reddy,QOP
2,533,GJY7435398,10:09:42,10:12:42,T. Rahul Singh,MEX
1,94,ELG7702728,12:39:51,12:40:51,Y. Sneha Kumar,ZAR
4,819,FXZ4408171,15:02:08,15:04:08,C. Suresh Singh,NOD
2,574,OFY8614034,15:16:30,15:17:30,W. Rahul Reddy,VUN
3,780,FIX6949025,08:25:13,08:28:13,S. Kavya Joshi,RYX
4,932,KGX1316267,14:49:19,14:50:19,C. Suresh Singh,NOD
1,329,MMG0308481,15:32:26,15:34:26,Y. Sneha Kumar,ZAR
1,195,TXS5181420,10:58:24,11:00:24,D. Rahul Singh,VUN
2,396,PBU8152365,08:42:30,08:45:30,N. Ravi Singh,QOP
4,811,JZL5685312,14:19:55,14:20:55,W. Vijay Babu,WUF
