CON_ID,POLLING_BOOTH_ID,VOTER_ID,ENTRY_TIME,EXIT_TIME,CANDIDATE_VOTED
3,611,OEH2697999,09:35:10,09:37:10,candidate c
4,802,QUF9676680,12:56:36,12:59:36,candidate c
3,701,YID2688607,11:45:45,11:47:45,candidate c
1,250,XEP6403368,13:22:11,13:24:11,candidate b
1,185,AGW5757151,13:18:12,13:19:12,candidate c
8,1440,BRQ4300603,15:55:47,15:58:47,candidate a
6,1180,CHZ4656680,11:36:54,11:39:54,candidate b
1,48,QFR6837941,15:36:36,15:37:36,candidate b
1,103,NBP3524955,16:15:20,16:18:20,candidate a
1,270,BGD8340661,13:41:30,13:44:30,candidate b
7,1291,GIU9046070,15:58:59,16:01:59,candidate c
1,103,ONR5599598,08:04:28,08:05:28,candidate b
4,927,BPC9919174,15:06:02,15:09:02,candidate b
7,1290,QMD7854914,12:23:21,12:25:21,candidate b
7,1338,XRG5658658,15:15:50,15:17:50,candidate c
7,1281,MKP4035118,12:09:31,12:11:31,candidate b
8,1482,FWA2539410,11:55:39,11:57:39,candidate b
1,215,XDM7573483,12:00:04,12:02:04,candidate b
1,182,CSI3037115,13:05:00,13:06:00,candidate c
4,912,CJH0532670,10:35:45,10:37:45,candidate a
2,494,YVH5303676,14:42:00,14:43:00,candidate b
7,1299,DFN6464932,12:23:17,12:26:17,candidate b
4,997,SFW1878367,11:42:47,11:43:47,candidate b
1,276,BQC1929023,10:41:05,10:42:05,candidate c
1,241,EIR5797278,14:16:02,14:19:02,candidate c
4,867,PJE2155250,11:37:15,11:39:15,candidate a
2,493,PBH5974284,12:52:52,12:53:52,candidate a
3,699,PLA0063542,11:26:04,11:28:04,candidate c
4,876,HDO3972252,14:15:29,14:17:29,candidate a
4,951,WVZ5327594,15:47:16,15:50:16,candidate b
2,462,WYF0226468,10:43:16,10:45:16,candidate b
8,1492,DLT6652870,09:29:22,09:30:22,candidate b
2,578,DZG1689741,12:28:39,12:29:39,candidate a
2,521,VCO2113870,13:26:31,13:27:31,candidate b
6,1238,OMV1777506,14:51:39,14:52:39,candidate a
8,1517,TLB7029969,09:48:56,09:50:56,candidate c
3,628,OJS1392575,12:20:38,12:23:38,candidate c
8,1429,GLC5527773,10:50:53,10:51:53,candidate b
6,1243,BBZ9100634,16:41:10,16:43:10,candidate c
5,1046,XXN6690124,16:10:59,16:12:59,candidate b
4,949,RYN0687738,12:16:08,12:18:08,candidate b
3,742,UIA8762595,15:00:52,15:03:52,candidate a
2,474,YFA6405236,16:48:18,16:51:18,candidate a
8,1488,QEX4825929,08:22:08,08:24:08,candidate a
3,601,VVE6713290,12:47:19,12:50:19,candidate c
1,128,SQL7517284,14:46:57,14:48:57,candidate c
8,1466,EVQ3136288,16:20:53,16:21:53,candidate b
4,884,UPJ0403269,11:21:16,11:24:16,candidate b
5,1042,MDA6853744,11:34:18,11:37:18,candidate a
1,47,UGJ4565728,13:01:13,13:04:13,candidate a
2,481,IST1920557,16:09:18,16:12:18,candidate c
7,1346,HAR7738601,16:57:12,17:00:12,candidate b
5,1031,WNP7915664,09:18:53,09:20:53,candidate a
1,251,AQU6148956,16:10:19,16:11:19,candidate b
1,203,UXH7250377,12:08:46,12:09:46,candidate b
3,628,XWO0382448,12:02:33,12:05:33,candidate b
8,1463,VAI2197692,08:33:04,08:34:04,candidate a
1,20,SXW6857202,08:50:02,08:53:02,candidate b
8,1432,HZR6308905,10:44:24,10:47:24,candidate b
2,569,BBU4892405,15:26:21,15:27:21,candidate a
4,949,QDI0691218,14:19:36,14:22:36,candidate b
6,1207,RLK9709947,08:23:48,08:24:48,candidate c
8,1525,RUS5916379,11:13:20,11:16:20,candidate b
2,357,GFT1943182,11:50:17,11:52:17,candidate a
1,297,KLN7135239,10:42:05,10:44:05,candidate a
2,447,FTM0735736,16:09:30,16:11:30,candidate b
3,723,GJU0586071,13:44:27,13:45:27,candidate a
4,832,QVW4000359,16:07:56,16:10:56,candidate c
7,1301,JCO9679441,15:23:02,15:26:02,candidate a
5,1112,TMT6776277,10:52:22,10:54:22,candidate b
7,1330,YQO6870780,12:38:50,12:39:50,candidate b
8,1446,RYD6818448,13:10:20,13:12:20,candidate c
3,789,EQX1319591,14:19:44,14:21:44,candidate c
8,1524,DKY8287371,14:16:54,14:19:54,candidate a
1,134,KZM8133307,13:44:20,13:45:20,candidate a
2,492,YBS2272125,14:47:27,14:48:27,candidate a
8,1460,DQH7955254,11:29:46,11:30:46,candidate c
4,913,OBM8107540,14:12:04,14:13:04,candidate c
2,550,VZS5610850,16:55:13,16:58:13,candidate c
2,487,VIL4261180,12:07:16,12:08:16,candidate b
3,618,ORS8382163,16:54:47,16:56:47,candidate c
1,104,SIQ4768683,12:46:40,12:47:40,candidate b
2,509,HRP9221536,16:43:30,16:45:30,candidate c
1,267,AUO1618397,12:57:04,13:00:04,candidate b
1,289,INZ4264032,15:20:20,15:22:20,candidate c
1,207,ICD9418813,12:41:16,12:42:16,candidate b
1,98,MYT3793599,10:53:14,10:56:14,candidate b
1,90,WXQ4499673,10:03:13,10:06:13,candidate b
8,1426,LGZ9581233,09:18:34,09:21:34,candidate b
3,595,IJM1675444,12:51:42,12:53:42,candidate a
2,425,FKW7875337,15:32:34,15:33:34,candidate b
6,1224,CIN8564055,08:50:31,08:53:31,candidate c
3,688,GRD5840220,11:19:13,11:20:13,candidate a
8,1430,RDM2793719,12:49:40,12:50:40,candidate c
1,82,TIS9247438,10:13:53,10:15:53,candidate b
2,466,SKR3123144,15:39:38,15:40:38,candidate a
3,741,GNA2548109,08:56:59,08:57:59,candidate a
4,804,GGK0035753,16:47:21,16:49:21,candidate a
2,510,JJJ8176746,15:15:16,15:17:16,candidate c
8,1457,XME0022521,10:02:12,10:05:12,candidate c
4,791,MEE7713458,12:35:42,12:37:42,candidate a
8,1413,XUS7728360,08:00:35,08:02:35,candidate b
3,597,OKS0153760,09:27:55,09:29:55,candidate a
3,787,VJC6036759,12:36:22,12:38:22,candidate a
2,387,KWJ9848390,09:47:40,09:48:40,candidate b
4,985,SIY4443381,15:48:40,15:51:40,candidate a
3,749,UFR5164009,08:48:56,08:50:56,candidate a
1,119,FYK3961452,15:38:42,15:39:42,candidate b
2,427,ABE7681651,08:48:52,08:49:52,candidate a
6,1146,WJB7127195,10:27:26,10:29:26,candidate a
7,1263,DHI4370166,11:37:21,11:38:21,candidate a
4,1012,BEV0049526,11:00:01,11:02:01,candidate a
2,381,BNK4440167,13:46:28,13:47:28,candidate c
7,1255,TYI9008057,09:01:29,09:03:29,candidate c
7,1345,FQU6799898,10:13:25,10:15:25,candidate b
3,606,IDL0223487,08:18:39,08:19:39,candidate c
7,1311,TNW4324070,11:31:51,11:33:51,candidate a
4,998,XJS7796472,16:21:36,16:23:36,candidate c
1,239,HDJ9734612,13:41:40,13:43:40,candidate a
3,641,AOP1450212,13:27:25,13:29:25,candidate a
6,1161,RGC9755299,10:24:00,10:25:00,candidate c
2,520,RKF6229113,12:55:37,12:57:37,candidate a
7,1264,TAZ1668977,13:32:49,13:35:49,candidate a
2,434,LVX6825534,15:49:33,15:51:33,candidate a
5,1050,KXT7718659,16:36:38,16:39:38,candidate a
8,1406,AAW3652336,13:35:28,13:37:28,candidate b
4,798,REG3021964,15:43:17,15:45:17,candidate a
1,105,UTR0417079,08:50:55,08:51:55,candidate a
4,840,HOQ0674783,08:03:29,08:04:29,candidate a
4,968,CQB9707055,10:46:33,10:47:33,candidate c
1,125,BTA0974002,14:33:04,14:35:04,candidate b
1,150,ENL0433191,09:17:23,09:19:23,candidate a
2,446,IWP9093092,14:57:01,14:58:01,candidate a
2,515,ZFR9913060,15:25:50,15:26:50,candidate b
1,273,OJP1174553,15:38:47,15:41:47,candidate a
6,1138,CWA9190329,16:58:14,16:59:14,candidate c
3,776,GVW2089111,16:11:00,16:12:00,candidate b
5,1103,PRX8748734,10:29:36,10:32:36,candidate c
4,806,NCW3993327,13:55:16,13:56:16,candidate b
5,1056,SOG7233135,08:28:15,08:31:15,candidate b
3,669,VHO1871108,13:56:10,13:58:10,candidate c
1,279,IYG7494153,11:34:21,11:36:21,candidate b
2,482,AML3031910,10:35:47,10:37:47,candidate b
1,114,HJT6934203,16:34:37,16:35:37,candidate a
6,1134,RAN6812577,13:20:17,13:23:17,candidate a
3,612,NOU2555681,15:45:25,15:47:25,candidate b
3,749,YBE3050497,08:44:09,08:45:09,candidate c
5,1116,OEH3557432,11:41:25,11:43:25,candidate a
6,1141,EWT8778674,08:42:47,08:45:47,candidate a
6,1160,DAZ8060362,09:10:41,09:13:41,candidate b
7,1288,MYS4927178,12:39:09,12:42:09,candidate c
1,166,KXU7247189,15:33:43,15:35:43,candidate b
1,218,QTL6988927,16:19:27,16:21:27,candidate c
2,535,DKO1916968,09:05:56,09:06:56,candidate a
5,1026,OWP9572169,11:02:23,11:04:23,candidate b
2,409,QYK5939052,08:03:51,08:04:51,candidate c
8,1399,MJT1765107,08:57:44,08:59:44,candidate b
2,523,DIY9841394,14:48:45,14:49:45,candidate a
2,512,CAZ0338530,16:29:45,16:31:45,candidate a
3,763,PVY9426575,11:39:18,11:42:18,candidate c
8,1498,EPY0019996,10:45:15,10:46:15,candidate c
6,1218,LHV2384683,10:06:08,10:08:08,candidate a
2,450,XDA9294652,11:02:20,11:03:20,candidate c
2,527,FOT8688306,15:38:10,15:41:10,candidate c
7,1273,UMJ2311108,12:04:35,12:06:35,candidate a
7,1309,ZBX0808879,16:38:45,16:40:45,candidate c
6,1246,JGV1605254,11:26:25,11:27:25,candidate a
8,1420,RVB7119373,15:14:39,15:17:39,candidate c
8,1385,ZZO8877478,09:57:30,09:59:30,candidate a
4,861,EJW3067069,16:47:58,16:48:58,candidate a
3,783,RLJ8018949,14:40:10,14:43:10,candidate a
2,356,JYX2702976,14:40:24,14:41:24,candidate b
7,1279,FKD8366216,10:01:07,10:03:07,candidate a
1,85,XWE6879310,11:47:24,11:50:24,candidate b
1,286,HZK9513416,16:23:53,16:25:53,candidate a
1,30,VXN1081690,11:48:47,11:51:47,candidate c
5,1062,HBR0335512,09:26:26,09:28:26,candidate c
2,428,BRT1743257,16:57:38,16:59:38,candidate c
1,235,XSU4738242,10:14:08,10:17:08,candidate c
2,554,DPT7003653,12:10:23,12:11:23,candidate b
1,143,PYV0247172,08:03:55,08:04:55,candidate b
2,463,AOW8072298,15:00:58,15:03:58,candidate a
3,724,KCO8753973,12:24:59,12:27:59,candidate a
6,1189,XYK9685763,10:33:23,10:36:23,candidate c
2,517,SXI9025038,08:50:37,08:53:37,candidate a
1,340,LYE1517512,13:10:29,13:12:29,candidate a
6,1213,QPF1779390,11:42:47,11:45:47,candidate c
4,890,EWZ3467672,13:17:47,13:20:47,candidate c
1,7,PJK9429954,11:47:30,11:49:30,candidate c
5,1035,GPT5222340,12:04:59,12:06:59,candidate b
5,1034,AEO3381426,13:57:36,13:58:36,candidate b
3,781,KCO4554225,11:10:07,11:11:07,candidate a
7,1300,OHN4853650,15:02:08,15:03:08,candidate b
4,853,KTR1698727,10:29:49,10:31:49,candidate a
4,1003,ZGK2634262,08:37:03,08:39:03,candidate a
3,679,YQZ7127103,12:09:25,12:12:25,candidate c
7,1290,HQP5785314,15:56:36,15:59:36,candidate c
7,1256,WHA1980280,10:14:12,10:16:12,candidate a
7,1362,OCQ0131480,12:01:19,12:03:19,candidate b
8,1409,EHY2305497,08:56:14,08:57:14,candidate a
1,66,RLR7983356,09:39:16,09:42:16,candidate a
8,1410,JOC3149264,12:35:30,12:37:30,candidate c
3,718,CJO1753484,13:53:17,13:55:17,candidate b
1,151,LSK6506802,11:42:41,11:43:41,candidate c
3,583,QIT2072768,15:50:22,15:53:22,candidate b
6,1155,QVI3087836,13:00:04,13:03:04,candidate c
1,297,MML4775718,16:33:23,16:35:23,candidate b
2,483,CQC9327415,15:57:40,16:00:40,candidate a
5,1123,VTO1264439,11:44:31,11:46:31,candidate b
7,1363,DNY5949976,09:24:55,09:25:55,candidate b
8,1473,NLE1140260,11:30:23,11:33:23,candidate b
2,518,KAK9365827,15:21:49,15:23:49,candidate a
2,479,TMO5799448,10:45:15,10:46:15,candidate a
4,987,RTU0372991,13:11:41,13:14:41,candidate b
4,950,WKE4611042,15:25:53,15:27:53,candidate b
4,959,VGQ8604264,12:03:56,12:04:56,candidate a
6,1247,ERT7992828,09:20:25,09:21:25,candidate b
8,1458,ZQI9879896,13:20:43,13:21:43,candidate a
4,957,UZA4160536,13:29:24,13:31:24,candidate c
1,232,FPC4818862,10:21:42,10:24:42,candidate a
3,656,SNF5259818,12:20:58,12:22:58,candidate b
1,96,ASU6814937,11:55:50,11:57:50,candidate c
1,164,STY9000583,13:28:10,13:29:10,candidate a
2,481,XXN4344611,12:11:13,12:12:13,candidate c
1,87,GBA9138049,12:29:17,12:31:17,candidate a
4,1014,MKB9299142,15:31:00,15:33:00,candidate c
2,554,SAF1380887,13:35:40,13:37:40,candidate b
7,1342,YWS9259463,08:51:23,08:54:23,candidate c
1,136,JSP6901723,11:13:43,11:16:43,candidate c
4,806,EPW1050568,14:03:40,14:05:40,candidate c
8,1405,KFU6223110,10:57:39,11:00:39,candidate b
3,608,ULE6161013,11:11:25,11:13:25,candidate a
5,1063,FBB2505882,12:37:53,12:40:53,candidate a
1,142,VOK9691698,15:24:26,15:27:26,candidate b
2,514,XOO8894702,10:28:54,10:30:54,candidate b
8,1475,TPP5601137,16:07:31,16:09:31,candidate a
6,1175,PPZ1368215,13:49:22,13:50:22,candidate c
6,1135,CPY2433460,10:33:48,10:35:48,candidate c
8,1447,ONJ2089273,12:50:19,12:52:19,candidate b
7,1300,BCW8695357,09:21:52,09:23:52,candidate b
6,1206,JTM4777613,13:02:52,13:05:52,candidate a
3,697,BBO6400645,13:28:04,13:29:04,candidate b
8,1522,MWT6129090,16:22:40,16:23:40,candidate a
2,396,GPY4138742,10:26:52,10:29:52,candidate b
8,1472,CZR5057131,11:07:30,11:09:30,candidate b
8,1502,JHE3973783,10:18:49,10:20:49,candidate a
4,892,PFA5277089,13:01:14,13:02:14,candidate c
3,786,ITW0065163,12:05:20,12:06:20,candidate b
6,1204,NYC7562677,15:10:03,15:13:03,candidate b
7,1298,PKE9821513,14:15:04,14:18:04,candidate c
6,1242,KDC3112533,11:12:51,11:13:51,candidate b
2,366,KVY4804918,16:03:28,16:04:28,candidate a
3,653,ZZW4555895,09:53:05,09:54:05,candidate c
1,271,OHG7688731,11:12:39,11:14:39,candidate a
2,414,EAK1190991,13:36:58,13:38:58,candidate a
1,162,LCR5325072,12:04:24,12:05:24,candidate c
6,1144,KDE3352689,08:12:21,08:13:21,candidate a
3,766,WJS0215017,10:12:34,10:14:34,candidate a
2,465,BZR0415741,08:14:24,08:15:24,candidate c
3,645,TCF3261240,10:34:06,10:36:06,candidate a
1,18,EWE0094081,08:53:19,08:54:19,candidate b
5,1126,DSH5566176,08:06:53,08:07:53,candidate c
4,801,RNQ4823458,11:54:07,11:56:07,candidate a
1,132,TBD9970283,16:29:29,16:32:29,candidate b
2,575,DDL1034756,15:51:38,15:52:38,candidate c
6,1171,CLY4454593,16:22:32,16:23:32,candidate b
4,813,LPR6062733,11:58:35,11:59:35,candidate b
6,1203,JSF0342912,13:04:33,13:07:33,candidate a
1,162,CAE7249723,14:15:20,14:16:20,candidate a
7,1318,MKS2575342,10:55:03,10:57:03,candidate a
8,1412,VVL5269860,11:50:12,11:53:12,candidate b
1,245,CCU2878620,15:23:12,15:26:12,candidate c
2,465,KYS0660442,10:23:58,10:25:58,candidate b
6,1210,LAM1401465,13:20:44,13:21:44,candidate b
1,110,HFX1741453,15:37:52,15:40:52,candidate c
7,1286,DDB1848523,10:24:22,10:26:22,candidate a
6,1236,NZP4542517,14:44:54,14:46:54,candidate b
8,1462,OTJ0411539,16:17:11,16:19:11,candidate a
6,1168,OEN3533381,09:40:06,09:43:06,candidate a
1,266,KSN9344348,14:15:42,14:17:42,candidate a
4,820,RJU2044912,10:38:22,10:39:22,candidate c
4,846,YNB4546517,15:04:28,15:07:28,candidate a
7,1343,PTQ2558531,09:51:02,09:54:02,candidate b
5,1033,NGX9875310,16:52:17,16:54:17,candidate c
3,587,OCX1614537,15:37:29,15:40:29,candidate a
2,394,VFB2940135,14:15:34,14:16:34,candidate b
1,211,QXR2424420,16:36:55,16:39:55,candidate b
1,266,WKC5216813,09:55:19,09:57:19,candidate a
7,1253,MAB0171287,15:17:33,15:20:33,candidate b
1,186,RVH5298709,10:03:50,10:06:50,candidate c
8,1398,JFI0576562,09:38:06,09:39:06,candidate c
7,1321,WNC2782787,11:58:29,12:00:29,candidate b
4,813,ATV1796311,11:04:30,11:07:30,candidate b
3,687,WKV3785420,16:53:43,16:56:43,candidate c
5,1057,OMS9866399,12:24:19,12:26:19,candidate c
3,647,AYC0301893,14:04:08,14:07:08,candidate b
1,42,OWE1572001,11:38:50,11:40:50,candidate b
6,1201,AIZ0866643,10:02:34,10:05:34,candidate a
1,224,YXT3827207,08:21:23,08:23:23,candidate a
1,126,AEA3216886,16:54:30,16:55:30,candidate c
6,1152,EOD7342751,10:40:55,10:42:55,candidate c
4,906,MTR5131967,13:31:28,13:33:28,candidate b
6,1217,ANE3466263,09:45:38,09:46:38,candidate c
6,1205,UPA7981578,10:38:06,10:40:06,candidate a
2,529,BMQ4025922,09:39:56,09:40:56,candidate c
3,686,TIF3087055,11:40:50,11:43:50,candidate c
3,647,TKK7262626,12:31:16,12:33:16,candidate c
7,1366,VRZ4570713,08:41:15,08:42:15,candidate a
1,159,OYK7856090,12:33:53,12:35:53,candidate c
8,1424,HZN3759026,14:27:46,14:30:46,candidate a
8,1401,YHS0387216,16:56:27,16:59:27,candidate a
4,964,ZAH0879753,08:26:25,08:29:25,candidate a
2,408,ZNB6166611,11:33:18,11:34:18,candidate a
2,521,YZG6014057,16:39:50,16:41:50,candidate b
1,311,FXN9862032,12:20:40,12:23:40,candidate a
2,545,IUK8703450,14:08:17,14:10:17,candidate a
1,98,LWK0917698,14:52:07,14:55:07,candidate a
3,606,NDJ5278388,08:14:34,08:15:34,candidate b
1,89,UAT6309010,11:06:45,11:07:45,candidate b
8,1500,UUD2420765,15:54:24,15:57:24,candidate b
2,478,QNG8069062,12:27:59,12:29:59,candidate a
3,719,PGF7686798,12:35:03,12:38:03,candidate c
3,788,UJZ7350265,12:10:19,12:11:19,candidate b
3,767,SLM8109206,09:37:24,09:39:24,candidate b
1,227,HUK3613680,14:34:43,14:37:43,candidate b
6,1231,WUT7779222,09:37:04,09:39:04,candidate a
2,509,PJW8412253,12:45:58,12:46:58,candidate c
2,542,WWB0293785,16:30:40,16:33:40,candidate a
4,999,MUX5174845,13:00:09,13:03:09,candidate a
8,1388,PQD5973599,09:22:31,09:25:31,candidate b
5,1110,QTB9385471,11:27:56,11:30:56,candidate a
3,601,ORC0046099,14:23:21,14:25:21,candidate b
7,1361,GAY2721222,15:33:51,15:35:51,candidate a
1,43,SRP3397464,16:48:59,16:49:59,candidate a
7,1323,IML6722974,11:14:47,11:16:47,candidate b
3,721,XDT1028599,12:01:15,12:03:15,candidate b
2,512,JED7284212,10:47:40,10:50:40,candidate c
4,844,AEV8235649,16:07:27,16:08:27,candidate b
1,22,SVY9378621,08:35:26,08:37:26,candidate c
2,412,BUF5600543,08:42:09,08:43:09,candidate a
4,1016,VCB3152791,10:50:42,10:53:42,candidate c
1,126,XGM5877425,12:18:19,12:20:19,candidate a
1,51,JIP6903535,15:20:27,15:21:27,candidate a
3,658,UGZ2942827,16:42:09,16:45:09,candidate a
6,1225,NPU4760754,09:54:54,09:55:54,candidate b
2,404,KTF9628070,11:25:01,11:28:01,candidate b
3,582,TBT8724457,11:34:58,11:37:58,candidate b
2,489,JZY0051573,08:42:03,08:43:03,candidate c
3,772,PYU4578237,16:12:15,16:13:15,candidate c
7,1282,DVF0568931,16:22:37,16:25:37,candidate a
5,1067,JBH8918558,12:16:23,12:19:23,candidate a
6,1222,KFX4974829,13:17:45,13:20:45,candidate b
1,120,PRC6403787,11:08:14,11:09:14,candidate c
2,529,FRX9000192,11:45:55,11:46:55,candidate b
1,145,GCV5569060,10:02:55,10:03:55,candidate b
7,1377,JTE8532235,15:32:03,15:33:03,candidate a
2,535,EWD3895889,16:11:43,16:13:43,candidate c
4,851,LUD5563412,13:46:17,13:49:17,candidate a
8,1405,HBU6325075,08:45:53,08:47:53,candidate c
3,774,OPE1387166,10:35:09,10:36:09,candidate b
2,508,NAR5773084,11:19:31,11:20:31,candidate a
7,1319,SVM5975302,09:36:58,09:38:58,candidate b
8,1517,SOU7271604,09:08:56,09:09:56,candidate a
1,346,GCY6581313,12:55:13,12:58:13,candidate b
7,1310,YKR0192507,15:48:20,15:50:20,candidate a
1,55,URH7848126,15:44:30,15:46:30,candidate c
4,1015,DTS3243201,10:42:55,10:43:55,candidate c
4,893,PIA1524108,15:34:19,15:37:19,candidate a
4,842,FMI0068314,08:59:03,09:01:03,candidate a
6,1213,ITX9883004,12:56:19,12:59:19,candidate a
4,950,ASR2936108,09:39:51,09:41:51,candidate c
8,1438,SNK9065642,16:09:07,16:11:07,candidate b
2,405,LGX9868827,12:27:23,12:30:23,candidate b
1,155,KXW7196724,10:11:05,10:14:05,candidate b
1,187,DEA7568545,16:34:30,16:36:30,candidate c
7,1259,NQS6750898,14:59:21,15:02:21,candidate c
8,1454,LAI7231943,14:01:41,14:02:41,candidate a
2,380,IHY9191138,16:43:48,16:44:48,candidate b
8,1471,SSK5597896,16:12:57,16:15:57,candidate b
7,1350,DHX7245883,13:22:23,13:23:23,candidate a
7,1288,FEA5135486,10:19:15,10:21:15,candidate a
4,978,CBC3013557,08:27:21,08:30:21,candidate c
6,1247,CLI6033001,12:02:57,12:03:57,candidate c
7,1281,JQZ6221881,12:29:54,12:31:54,candidate c
1,24,POL9495057,09:19:35,09:21:35,candidate b
1,349,HGK1410228,13:42:51,13:43:51,candidate c
4,826,JIF9358634,11:01:21,11:02:21,candidate c
8,1486,PHQ0641862,16:19:07,16:20:07,candidate b
4,957,VEL0020891,09:53:34,09:56:34,candidate c
2,579,IWZ7987398,08:18:13,08:19:13,candidate b
8,1402,RRW3253897,16:16:12,16:18:12,candidate b
1,263,EIO4368542,10:08:11,10:11:11,candidate a
2,389,HMC1689533,13:29:32,13:30:32,candidate a
3,660,DTO5657147,08:19:08,08:22:08,candidate c
8,1509,MAY1333781,16:08:34,16:10:34,candidate b
2,472,AEQ0029319,09:04:47,09:07:47,candidate a
3,649,BOA0930357,08:36:29,08:37:29,candidate c
8,1514,PYF2537062,14:00:18,14:02:18,candidate c
2,433,OJZ0504048,11:05:36,11:08:36,candidate c
3,748,BPC0960720,09:49:06,09:52:06,candidate c
3,713,FWH9126006,09:07:08,09:10:08,candidate a
2,430,SZK7931863,15:02:23,15:05:23,candidate a
1,303,QPC1241462,13:13:30,13:14:30,candidate a
8,1471,ACL6097537,15:44:38,15:47:38,candidate b
1,105,JZJ7993324,14:16:35,14:18:35,candidate b
8,1389,NCC7767323,12:53:41,12:56:41,candidate a
2,543,LMZ1666340,10:36:40,10:37:40,candidate c
5,1029,DLJ4060903,15:45:20,15:46:20,candidate c
3,609,RNF2706018,12:43:02,12:45:02,candidate c
2,509,GCA9846949,16:26:40,16:29:40,candidate a
1,221,KCX6331210,15:40:56,15:43:56,candidate b
6,1138,YVZ5156957,16:34:59,16:36:59,candidate a
3,666,XLY6829386,09:37:19,09:38:19,candidate a
7,1267,JRM3532369,08:20:35,08:21:35,candidate a
4,959,CDJ7864307,10:53:05,10:55:05,candidate a
2,470,FEJ8547141,10:41:23,10:44:23,candidate b
3,735,OVJ3157419,11:20:52,11:23:52,candidate c
4,944,JOG3947651,12:12:13,12:15:13,candidate b
6,1147,LFF1364576,16:35:38,16:37:38,candidate a
6,1135,FPE3047573,14:41:12,14:42:12,candidate c
1,86,HEM7895125,16:51:39,16:52:39,candidate b
7,1323,VBW7613214,14:26:27,14:29:27,candidate a
7,1348,QVM2201791,08:24:37,08:27:37,candidate b
2,521,VRU7639423,11:18:53,11:20:53,candidate b
2,476,OTJ0385369,10:31:12,10:33:12,candidate c
8,1526,MJR0109647,16:57:08,16:59:08,candidate c
1,78,GFS9112095,14:51:50,14:54:50,candidate c
6,1195,POL3259945,09:21:48,09:23:48,candidate a
1,36,NZG4763633,15:58:44,16:01:44,candidate a
3,780,WYX8848250,11:51:35,11:54:35,candidate c
6,1179,XWV6530228,10:23:33,10:24:33,candidate c
4,909,RXM2718894,10:31:05,10:34:05,candidate a
4,986,KFR3629900,09:36:35,09:37:35,candidate a
3,617,QFV9875113,10:33:31,10:34:31,candidate a
3,661,CMG0693201,12:01:05,12:03:05,candidate c
4,1004,NVH5819058,14:15:46,14:18:46,candidate a
3,688,RDF9567801,13:34:52,13:36:52,candidate a
5,1064,EQJ4256648,13:51:00,13:53:00,candidate c
3,778,OHW7554324,08:02:43,08:05:43,candidate a
3,709,IHD9900380,12:03:41,12:05:41,candidate c
8,1382,KAS3522875,14:58:23,15:01:23,candidate b
2,521,OBP9834492,09:22:00,09:23:00,candidate c
1,264,AZN3718911,11:07:28,11:10:28,candidate a
5,1028,XDI9503170,12:09:49,12:11:49,candidate a
4,926,YJP9318707,16:12:15,16:14:15,candidate a
1,37,XNI7478273,14:34:39,14:37:39,candidate b
8,1477,CGA2726235,16:07:01,16:10:01,candidate c
5,1042,KIJ3564139,15:08:45,15:10:45,candidate b
4,860,VDG3817696,08:45:12,08:46:12,candidate b
3,679,PNQ3438816,11:14:49,11:15:49,candidate a
8,1504,IIU0185677,15:13:04,15:14:04,candidate a
1,333,CZR1660383,09:01:09,09:03:09,candidate a
6,1142,NMM5081734,15:09:03,15:12:03,candidate c
4,870,MHC9198412,11:11:37,11:14:37,candidate b
1,88,UJM1048956,16:02:58,16:04:58,candidate b
4,1000,PXR2760339,12:18:16,12:20:16,candidate a
7,1357,EDC6800311,14:57:29,14:59:29,candidate c
2,371,UGP4626756,08:46:16,08:48:16,candidate c
8,1386,MWN0640884,13:13:01,13:14:01,candidate b
4,802,AYC6467500,14:46:04,14:48:04,candidate c
2,517,FTC6239917,13:23:48,13:24:48,candidate a
2,441,XUI2611851,08:05:49,08:07:49,candidate c
6,1211,FCN6185576,13:00:17,13:01:17,candidate c
5,1055,IQQ0736855,13:03:05,13:05:05,candidate b
1,305,WNA5166830,08:00:27,08:01:27,candidate c
8,1470,UMW0316082,15:31:26,15:33:26,candidate c
8,1524,ODG1482541,14:37:55,14:40:55,candidate a
2,496,GJR0316056,16:09:00,16:12:00,candidate a
8,1395,BAN3573698,10:59:58,11:00:58,candidate a
8,1443,EEP9279557,09:21:52,09:22:52,candidate a
7,1251,ARH5327154,11:26:51,11:28:51,candidate a
4,831,SGE8492747,16:32:19,16:34:19,candidate b
3,647,TAM4864264,15:30:38,15:32:38,candidate c
4,928,GAY0771742,10:40:06,10:43:06,candidate b
4,906,YSP2674112,13:00:25,13:01:25,candidate a
6,1234,EOR4932071,13:51:44,13:54:44,candidate b
2,500,WGA4915692,12:57:02,13:00:02,candidate b
2,434,BQU9814120,16:52:38,16:53:38,candidate c
1,16,VUC3314574,11:05:46,11:07:46,candidate c
7,1291,AGF7771561,16:36:50,16:37:50,candidate a
1,106,ZYE3487369,13:38:35,13:41:35,candidate c
4,961,BUA6665232,15:17:52,15:18:52,candidate a
6,1221,HMS1186515,16:03:54,16:04:54,candidate a
4,793,TEJ7588080,15:18:45,15:21:45,candidate b
1,214,JRC2203482,11:24:05,11:26:05,candidate b
1,1,CDE0811248,13:07:57,13:09:57,candidate c
3,775,UEY3529198,10:03:51,10:06:51,candidate a
2,380,HII2205997,14:06:08,14:09:08,candidate b
4,900,GND3307722,10:56:25,10:57:25,candidate a
